692	Monte	14	0.009303376	Crystal	27	0.009136623
693	Olen	14	0.009303376	Delma	27	0.009136623
694	Reed	14	0.009303376	Georgianna	27	0.009136623
695	Thad	14	0.009303376	Joy	27	0.009136623
696	Theo	14	0.009303376	Millicent	27	0.009136623
697	Walton	14	0.009303376	Monnie	27	0.009136623
698	Wyatt	14	0.009303376	Nelda	27	0.009136623
699	Alden	13	0.00863885	Rosalia	27	0.009136623
700	Alma	13	0.00863885	Rossie	27	0.009136623
701	Benton	13	0.00863885	Samantha	27	0.009136623
702	Bradford	13	0.00863885	Selina	27	0.009136623
703	Casey	13	0.00863885	Sula	27	0.009136623
704	Denis	13	0.00863885	Velva	27	0.009136623
705	Denver	13	0.00863885	Aggie	26	0.00879823
706	Edna	13	0.00863885	Alida	26	0.00879823
707	Effie	13	0.00863885	Deborah	26	0.00879823
708	Eunice	13	0.00863885	Elvie	26	0.00879823
709	Golden	13	0.00863885	Eulah	26	0.00879823
710	Hamp	13	0.00863885	Gene	26	0.00879823
711	Harland	13	0.00863885	Golden	26	0.00879823
712	Hershel	13	0.00863885	Hassie	26	0.00879823
713	Hobson	13	0.00863885	Idell	26	0.00879823
714	Ida	13	0.00863885	Kay	26	0.00879823
715	Jules	13	0.00863885	Lenna	26	0.00879823
716	Kirby	13	0.00863885	Liza	26	0.00879823
717	Less	13	0.00863885	Lossie	26	0.00879823
718	Lou	13	0.00863885	Marjory	26	0.00879823
719	Lucien	13	0.00863885	Neta	26	0.00879823
720	Mildred	13	0.00863885	Ouida	26	0.00879823
721	Morton	13	0.00863885	Portia	26	0.00879823
722	Myles	13	0.00863885	Therese	26	0.00879823
723	Price	13	0.00863885	Treva	26	0.00879823
724	Roderick	13	0.00863885	Zoe	26	0.00879823
725	Rollin	13	0.00863885	Aletha	25	0.008459836
726	Rudy	13	0.00863885	Ara	25	0.008459836
727	Sheldon	13	0.00863885	Audra	25	0.008459836
728	Sonny	13	0.00863885	Carmella	25	0.008459836
729	Sydney	13	0.00863885	Edwina	25	0.008459836
730	Talmadge	13	0.00863885	Elfrieda	25	0.008459836
731	Theadore	13	0.00863885	Emelia	25	0.008459836
732	Tracy	13	0.00863885	Emmer	25	0.008459836
733	Vester	13	0.00863885	Euna	25	0.008459836
734	Watson	13	0.00863885	Filomena	25	0.008459836
735	Waverly	13	0.00863885	Henry	25	0.008459836
736	Wayman	13	0.00863885	Kathryne	25	0.008459836
737	Weldon	13	0.00863885	Lady	25	0.008459836
738	West	13	0.00863885	Lala	25	0.008459836
739	Westley	13	0.00863885	Loma	25	0.008459836
740	Winfred	13	0.00863885	Myrl	25	0.008459836
741	Winston	13	0.00863885	Stephanie	25	0.008459836
742	Worth	13	0.00863885	Zada	25	0.008459836
743	Alberto	12	0.007974323	Amie	24	0.008121443
744	Ammon	12	0.007974323	Augustine	24	0.008121443
745	Antone	12	0.007974323	Berdie	24	0.008121443
746	Augustine	12	0.007974323	Betsy	24	0.008121443
747	Avery	12	0.007974323	Corrie	24	0.008121443
748	Beatrice	12	0.007974323	Dinah	24	0.008121443
749	Brooks	12	0.007974323	Dorthy	24	0.008121443
750	Butler	12	0.007974323	Elizebeth	24	0.008121443
751	Carleton	12	0.007974323	Fairy	24	0.008121443
752	Cary	12	0.007974323	Hertha	24	0.008121443
753	Clara	12	0.007974323	Ines	24	0.008121443
754	Ella	12	0.007974323	Jo	24	0.008121443
755	Emmit	12	0.007974323	Mathilde	24	0.008121443
756	Ernie	12	0.007974323	Missouri	24	0.008121443
757	Evans	12	0.007974323	Robert	24	0.008121443
758	Fernando	12	0.007974323	Rosalee	24	0.008121443
759	Gregory	12	0.007974323	Theodora	24	0.008121443
760	Hollie	12	0.007974323	Alene	23	0.007783049
761	Hunter	12	0.007974323	Arrie	23	0.007783049
762	Junious	12	0.007974323	Cordia	23	0.007783049
763	Mac	12	0.007974323	Corene	23	0.007783049
764	Melton	12	0.007974323	Ebba	23	0.007783049
765	Minnie	12	0.007974323	Elena	23	0.007783049
766	Murry	12	0.007974323	Eugenie	23	0.007783049
767	Nellie	12	0.007974323	Hazle	23	0.007783049
768	Ocie	12	0.007974323	Hildegard	23	0.007783049
769	Oran	12	0.007974323	Huldah	23	0.007783049
770	Orie	12	0.007974323	Jessica	23	0.007783049
771	Orin	12	0.007974323	Libbie	23	0.007783049
772	Osie	12	0.007974323	Melva	23	0.007783049
773	Patsy	12	0.007974323	Nevada	23	0.007783049
774	Rafael	12	0.007974323	Retha	23	0.007783049
775	Ransom	12	0.007974323	Rosina	23	0.007783049
776	Raymon	12	0.007974323	Rubye	23	0.007783049
777	Rocco	12	0.007974323	Sidney	23	0.007783049
778	Rube	12	0.007974323	Thora	23	0.007783049
779	Santiago	12	0.007974323	Trudie	23	0.007783049
780	Sylvan	12	0.007974323	Alfreda	22	0.007444656
781	Vaughn	12	0.007974323	Arlie	22	0.007444656
782	Webb	12	0.007974323	Delpha	22	0.007444656
783	Wheeler	12	0.007974323	Docia	22	0.007444656
784	Wilton	12	0.007974323	Dottie	22	0.007444656
785	Addison	11	0.007309796	Eldora	22	0.007444656
786	Alfredo	11	0.007309796	Emeline	22	0.007444656
787	Auther	11	0.007309796	Hanna	22	0.007444656
788	Axel	11	0.007309796	Hessie	22	0.007444656
789	Benedict	11	0.007309796	Leda	22	0.007444656
790	Bessie	11	0.007309796	Leontine	22	0.007444656
791	Brady	11	0.007309796	Libby	22	0.007444656
792	Buddie	11	0.007309796	Manda	22	0.007444656
793	Burnett	11	0.007309796	Norine	22	0.007444656
794	Caleb	11	0.007309796	Oda	22	0.007444656
795	Christ	11	0.007309796	Phebe	22	0.007444656
796	Conley	11	0.007309796	Sammie	22	0.007444656
797	Damon	11	0.007309796	Tempie	22	0.007444656
798	Duke	11	0.007309796	Theo	22	0.007444656
799	Earlie	11	0.007309796	Vella	22	0.007444656
800	Eduardo	11	0.007309796	Verla	22	0.007444656
801	Elder	11	0.007309796	Verona	22	0.007444656
802	Ellie	11	0.007309796	Versie	22	0.007444656
803	Ewell	11	0.007309796	Adrienne	21	0.007106262
804	Farris	11	0.007309796	Ammie	21	0.007106262
805	Geo	11	0.007309796	Annetta	21	0.007106262
806	Gerard	11	0.007309796	Aurora	21	0.007106262
807	Gideon	11	0.007309796	Clora	21	0.007106262
808	Grace	11	0.007309796	Delilah	21	0.007106262
809	Gregorio	11	0.007309796	Dellar	21	0.007106262
810	Guadalupe	11	0.007309796	Delta	21	0.007106262
811	Hampton	11	0.007309796	Elberta	21	0.007106262
812	Hoyt	11	0.007309796	Elisa	21	0.007106262
813	Ignatius	11	0.007309796	Ether	21	0.007106262
814	Isom	11	0.007309796	Frona	21	0.007106262
815	Issac	11	0.007309796	Garnett	21	0.007106262
816	Jodie	11	0.007309796	Gena	21	0.007106262
817	Jonah	11	0.007309796	Josefina	21	0.007106262
818	Jonathan	11	0.007309796	Louie	21	0.007106262
819	Jordan	11	0.007309796	Macie	21	0.007106262
820	Laurie	11	0.007309796	Margarett	21	0.007106262
821	Laverne	11	0.007309796	Martina	21	0.007106262
822	Leeroy	11	0.007309796	Mossie	21	0.007106262
823	Lemmie	11	0.007309796	Myrle	21	0.007106262
824	Lillian	11	0.007309796	Myrtice	21	0.007106262
825	Marcellus	11	0.007309796	Nonie	21	0.007106262
826	Marlin	11	0.007309796	Ressie	21	0.007106262
827	Pierre	11	0.007309796	Ruthie	21	0.007106262
828	Rose	11	0.007309796	Tilda	21	0.007106262
829	Royce	11	0.007309796	Tressa	21	0.007106262
830	Stanford	11	0.007309796	Valerie	21	0.007106262
831	Thornton	11	0.007309796	Verlie	21	0.007106262
832	Thurston	11	0.007309796	Zena	21	0.007106262
833	Tobe	11	0.007309796	Ardella	20	0.006767869
834	Tyler	11	0.007309796	Arie	20	0.006767869
835	Verner	11	0.007309796	Besse	20	0.006767869
836	Acie	10	0.006645269	Clarissa	20	0.006767869
837	Addie	10	0.006645269	Concetta	20	0.006767869
838	Alvah	10	0.006645269	Dana	20	0.006767869
839	Barry	10	0.006645269	Elta	20	0.006767869
840	Bartley	10	0.006645269	Felicia	20	0.006767869
841	Barton	10	0.006645269	Glenn	20	0.006767869
842	Baxter	10	0.006645269	Hildred	20	0.006767869
843	Bee	10	0.006645269	Jacqueline	20	0.006767869
844	Benito	10	0.006645269	Jamie	20	0.006767869
845	Bernice	10	0.006645269	Josiephine	20	0.006767869
846	Blair	10	0.006645269	Juliette	20	0.006767869
847	Buddy	10	0.006645269	Lavada	20	0.006767869
848	Cal	10	0.006645269	Lelar	20	0.006767869
849	Carmen	10	0.006645269	Leonore	20	0.006767869
850	Carmine	10	0.006645269	Lutie	20	0.006767869
851	Clare	10	0.006645269	Maryann	20	0.006767869
852	Claudie	10	0.006645269	Melinda	20	0.006767869
853	Collis	10	0.006645269	Mettie	20	0.006767869
854	Courtney	10	0.006645269	Rosalind	20	0.006767869
855	Dell	10	0.006645269	Sabina	20	0.006767869
856	Delmar	10	0.006645269	Selena	20	0.006767869
857	Eliga	10	0.006645269	Vernice	20	0.006767869
858	Eligah	10	0.006645269	Zadie	20	0.006767869
859	Elwin	10	0.006645269	Zita	20	0.006767869
860	Estell	10	0.006645269	Adelina	19	0.006429475
861	Eston	10	0.006645269	Almira	19	0.006429475
862	Foy	10	0.006645269	Aurore	19	0.006429475
863	Frederic	10	0.006645269	Berneice	19	0.006429475
864	French	10	0.006645269	Carmel	19	0.006429475
865	Gale	10	0.006645269	Delores	19	0.006429475
866	Garnett	10	0.006645269	Dorris	19	0.006429475
867	Godfrey	10	0.006645269	Eloisa	19	0.006429475
868	Goebel	10	0.006645269	Enola	19	0.006429475
869	Gray	10	0.006645269	Eulalia	19	0.006429475
870	Harlow	10	0.006645269	Fleta	19	0.006429475
871	Hayden	10	0.006645269	Frank	19	0.006429475
872	Helmer	10	0.006645269	Goldia	19	0.006429475
873	Hilliard	10	0.006645269	Janette	19	0.006429475
874	Joy	10	0.006645269	Josefa	19	0.006429475
875	Julious	10	0.006645269	Leanna	19	0.006429475
876	Lemon	10	0.006645269	Marry	19	0.006429475
877	Len	10	0.006645269	Mavis	19	0.006429475
878	Leopold	10	0.006645269	Ottie	19	0.006429475
879	Lesley	10	0.006645269	Pollie	19	0.006429475
880	Lois	10	0.006645269	Reatha	19	0.006429475
881	Loran	10	0.006645269	Rosanna	19	0.006429475
882	Ludwig	10	0.006645269	Tomasa	19	0.006429475
883	Luster	10	0.006645269	Violette	19	0.006429475
884	Mae	10	0.006645269	Zettie	19	0.006429475
885	Melville	10	0.006645269	Adaline	18	0.006091082
886	Moody	10	0.006645269	Adelle	18	0.006091082
887	Norval	10	0.006645269	Alicia	18	0.006091082
888	Omar	10	0.006645269	Ana	18	0.006091082
889	Orrin	10	0.006645269	Carmelita	18	0.006091082
890	Pleas	10	0.006645269	Christena	18	0.006091082
891	Reese	10	0.006645269	Dell	18	0.006091082
892	Rene	10	0.006645269	Earline	18	0.006091082
893	Rolla	10	0.006645269	Elmer	18	0.006091082
894	Rossie	10	0.006645269	Gay	18	0.006091082
895	Sanders	10	0.006645269	Hedwig	18	0.006091082
896	Seward	10	0.006645269	Helga	18	0.006091082
897	Seymour	10	0.006645269	Hellen	18	0.006091082
898	Sullivan	10	0.006645269	Henriette	18	0.006091082
899	Tallie	10	0.006645269	Hermina	18	0.006091082
900	Urban	10	0.006645269	Hildur	18	0.006091082
901	Wong	10	0.006645269	India	18	0.006091082
902	Alfonzo	9	0.005980742	Isa	18	0.006091082
903	Allison	9	0.005980742	Kizzie	18	0.006091082
904	Alois	9	0.005980742	Leonia	18	0.006091082
905	Alvis	9	0.005980742	Lera	18	0.006091082
906	Arlo	9	0.005980742	Lovina	18	0.006091082
907	Artis	9	0.005980742	Lupe	18	0.006091082
908	Arvid	9	0.005980742	Magdalen	18	0.006091082
909	Barnie	9	0.005980742	Maymie	18	0.006091082
910	Bart	9	0.005980742	Mozelle	18	0.006091082
911	Brown	9	0.005980742	Norah	18	0.006091082
912	Callie	9	0.005980742	Ova	18	0.006091082
913	Cameron	9	0.005980742	Ozella	18	0.006091082
914	Casimer	9	0.005980742	Palma	18	0.006091082
915	Cloyd	9	0.005980742	Rosamond	18	0.006091082
916	Collin	9	0.005980742	Winona	18	0.006091082
917	Colonel	9	0.005980742	Aleen	17	0.005752689
918	Craig	9	0.005980742	Almeta	17	0.005752689
919	Darrell	9	0.005980742	Annabell	17	0.005752689
920	Delmer	9	0.005980742	Antonette	17	0.005752689
921	Eddy	9	0.005980742	Arlena	17	0.005752689
922	Edith	9	0.005980742	Arthur	17	0.005752689
923	Elige	9	0.005980742	Cara	17	0.005752689
924	Elliot	9	0.005980742	Cathryn	17	0.005752689
925	Enos	9	0.005980742	Classie	17	0.005752689
926	Enrique	9	0.005980742	Daphne	17	0.005752689
927	Erich	9	0.005980742	Edyth	17	0.005752689
928	Ernst	9	0.005980742	Evelina	17	0.005752689
929	Evert	9	0.005980742	Katy	17	0.005752689
930	Fabian	9	0.005980742	Leo	17	0.005752689
931	Ferris	9	0.005980742	Lilyan	17	0.005752689
932	Fitzhugh	9	0.005980742	Loretto	17	0.005752689
933	Gail	9	0.005980742	Mahala	17	0.005752689
934	Gary	9	0.005980742	Margaretta	17	0.005752689
935	Gorge	9	0.005980742	Neoma	17	0.005752689
936	Harvie	9	0.005980742	Odelia	17	0.005752689
937	Hester	9	0.005980742	Olevia	17	0.005752689
938	Hosie	9	0.005980742	Otelia	17	0.005752689
939	Hudson	9	0.005980742	Sofia	17	0.005752689
940	Irene	9	0.005980742	Zetta	17	0.005752689
941	Jennie	9	0.005980742	Adline	16	0.005414295
942	June	9	0.005980742	Aimee	16	0.005414295
943	Lauren	9	0.005980742	Atha	16	0.005414295
944	Lupe	9	0.005980742	Beula	16	0.005414295
945	Martha	9	0.005980742	Concepcion	16	0.005414295
946	Mathias	9	0.005980742	Dale	16	0.005414295
947	Mearl	9	0.005980742	Dessa	16	0.005414295
948	Milburn	9	0.005980742	Electa	16	0.005414295
949	Newell	9	0.005980742	Florance	16	0.005414295
950	Newt	9	0.005980742	Freeda	16	0.005414295
951	Nora	9	0.005980742	Henretta	16	0.005414295
952	Oswald	9	0.005980742	Icy	16	0.005414295
953	Ozie	9	0.005980742	Jonnie	16	0.005414295
954	Paris	9	0.005980742	Juliet	16	0.005414295
955	Pinkney	9	0.005980742	Lacy	16	0.005414295
956	Pleasant	9	0.005980742	Lannie	16	0.005414295
957	Rush	9	0.005980742	Lockie	16	0.005414295
958	Salvador	9	0.005980742	Marianna	16	0.005414295
959	Santos	9	0.005980742	Nena	16	0.005414295
960	Schuyler	9	0.005980742	Paralee	16	0.005414295
961	Shedrick	9	0.005980742	Salome	16	0.005414295
962	Shelley	9	0.005980742	Theda	16	0.005414295
963	Shellie	9	0.005980742	Thomas	16	0.005414295
964	Spurgeon	9	0.005980742	Twila	16	0.005414295
965	Wellington	9	0.005980742	Vassie	16	0.005414295
966	Wilfrid	9	0.005980742	Vernon	16	0.005414295
967	Zollie	9	0.005980742	Vertie	16	0.005414295
968	Ace	8	0.005316215	Vira	16	0.005414295
969	Adolf	8	0.005316215	Virgil	16	0.005414295
970	Agnes	8	0.005316215	Alvira	15	0.005075902
971	Alf	8	0.005316215	Amber	15	0.005075902
972	Alice	8	0.005316215	America	15	0.005075902
973	Almon	8	0.005316215	Angelita	15	0.005075902
974	Arley	8	0.005316215	Bina	15	0.005075902
975	Arturo	8	0.005316215	Bula	15	0.005075902
976	Arvel	8	0.005316215	Caldonia	15	0.005075902
977	Beverly	8	0.005316215	Celesta	15	0.005075902
978	Brice	8	0.005316215	Christie	15	0.005075902
979	Byrd	8	0.005316215	Clella	15	0.005075902
980	Ceasar	8	0.005316215	Clifford	15	0.005075902
981	Cora	8	0.005316215	Dicie	15	0.005075902
982	Doctor	8	0.005316215	Dorcas	15	0.005075902
983	Donovan	8	0.005316215	Dortha	15	0.005075902
984	Dorothy	8	0.005316215	Dulcie	15	0.005075902
985	Drew	8	0.005316215	Ellar	15	0.005075902
986	Elden	8	0.005316215	Elvina	15	0.005075902
987	Elvis	8	0.005316215	Ena	15	0.005075902
988	Ephraim	8	0.005316215	Erie	15	0.005075902
989	Essie	8	0.005316215	Evaline	15	0.005075902
990	Eva	8	0.005316215	Eveline	15	0.005075902
991	Felton	8	0.005316215	Fae	15	0.005075902
992	Finley	8	0.005316215	Isadora	15	0.005075902
993	Fleming	8	0.005316215	Ivory	15	0.005075902
994	Gaylord	8	0.005316215	Jaunita	15	0.005075902
995	Gerhard	8	0.005316215	Jerry	15	0.005075902
996	Gertrude	8	0.005316215	Jossie	15	0.005075902
997	Heber	8	0.005316215	Lexie	15	0.005075902
998	Hillard	8	0.005316215	Luvinia	15	0.005075902
999	Holly	8	0.005316215	Macy	15	0.005075902
1000	Hughie	8	0.005316215	Malvina	15	0.005075902
1001	Huston	8	0.005316215	Metta	15	0.005075902
1002	Iva	8	0.005316215	Otis	15	0.005075902
1003	Ivey	8	0.005316215	Suzanne	15	0.005075902
1004	Jacques	8	0.005316215	Syble	15	0.005075902
1005	Jarvis	8	0.005316215	Unknown	15	0.005075902
1006	Knox	8	0.005316215	Venus	15	0.005075902
1007	Lance	8	0.005316215	Vivien	15	0.005075902
1008	Lawerence	8	0.005316215	Abigail	14	0.004737508
1009	Lea	8	0.005316215	Ader	14	0.004737508
1010	Levie	8	0.005316215	Allean	14	0.004737508
1011	Lonzie	8	0.005316215	Alverta	14	0.004737508
1012	Lucille	8	0.005316215	Anner	14	0.004737508
1013	Lum	8	0.005316215	Ardis	14	0.004737508
1014	Mabel	8	0.005316215	Blanchie	14	0.004737508
1015	Maceo	8	0.005316215	Celina	14	0.004737508
1016	Manley	8	0.005316215	Claribel	14	0.004737508
1017	Marian	8	0.005316215	Clemence	14	0.004737508
1018	Mariano	8	0.005316215	Coletta	14	0.004737508
1019	Merlin	8	0.005316215	Consuelo	14	0.004737508
1020	Minor	8	0.005316215	Donie	14	0.004737508
1021	Nels	8	0.005316215	Ellamae	14	0.004737508
1022	Norton	8	0.005316215	Elouise	14	0.004737508
1023	Norwood	8	0.005316215	Fleeta	14	0.004737508
1024	Olaf	8	0.005316215	Flo	14	0.004737508
1025	Olie	8	0.005316215	Floyd	14	0.004737508
1026	Oneal	8	0.005316215	Fred	14	0.004737508
1027	Orange	8	0.005316215	Glennie	14	0.004737508
1028	Ottis	8	0.005316215	Izetta	14	0.004737508
1029	Owens	8	0.005316215	Izora	14	0.004737508
1030	Park	8	0.005316215	Jesusa	14	0.004737508
1031	Raphael	8	0.005316215	Joseph	14	0.004737508
1032	Rayfield	8	0.005316215	Liddie	14	0.004737508
1033	Reid	8	0.005316215	Lilie	14	0.004737508
1034	Rich	8	0.005316215	Lollie	14	0.004737508
1035	Rogers	8	0.005316215	Louis	14	0.004737508
1036	Romeo	8	0.005316215	Luciel	14	0.004737508
1037	Selmer	8	0.005316215	Luetta	14	0.004737508
1038	Shafter	8	0.005316215	Lyla	14	0.004737508
1039	Shelly	8	0.005316215	Mabell	14	0.004737508
1040	Sinclair	8	0.005316215	Maebelle	14	0.004737508
1041	Solon	8	0.005316215	Maida	14	0.004737508
1042	Stonewall	8	0.005316215	Mariam	14	0.004737508
1043	Terrell	8	0.005316215	Melda	14	0.004737508
1044	Theron	8	0.005316215	Mira	14	0.004737508
1045	Volney	8	0.005316215	Miranda	14	0.004737508
1046	Woodrow	8	0.005316215	Nella	14	0.004737508
1047	Yancy	8	0.005316215	Pinkey	14	0.004737508
1048	Young	8	0.005316215	Rella	14	0.004737508
1049	Zeb	8	0.005316215	Sarrah	14	0.004737508
1050	Adelbert	7	0.004651688	Sina	14	0.004737508
1051	Ananias	7	0.004651688	Tiny	14	0.004737508
1052	Arlington	7	0.004651688	Velda	14	0.004737508
1053	Arron	7	0.004651688	Alvena	13	0.004399115
1054	Author	7	0.004651688	Andrea	13	0.004399115
1055	Authur	7	0.004651688	Ardell	13	0.004399115
1056	Bayard	7	0.004651688	Bee	13	0.004399115
1057	Belford	7	0.004651688	Beverly	13	0.004399115
1058	Benjaman	7	0.004651688	Buelah	13	0.004399115
1059	Bertrand	7	0.004651688	Ceola	13	0.004399115
1060	Beulah	7	0.004651688	Charlsie	13	0.004399115
1061	Bobby	7	0.004651688	Cherry	13	0.004399115
1062	Caesar	7	0.004651688	Coral	13	0.004399115
1063	Casimir	7	0.004651688	Corda	13	0.004399115
1064	Cephus	7	0.004651688	Corean	13	0.004399115
1065	Christy	7	0.004651688	Dagmar	13	0.004399115
1066	Claire	7	0.004651688	Dean	13	0.004399115
1067	Clemon	7	0.004651688	Delfina	13	0.004399115
1068	Cordie	7	0.004651688	Eleonora	13	0.004399115
1069	Danny	7	0.004651688	Eudora	13	0.004399115
1070	Darrel	7	0.004651688	Eulalie	13	0.004399115
1071	Dayton	7	0.004651688	Exa	13	0.004399115
1072	Denny	7	0.004651688	Flonnie	13	0.004399115
1073	Denzil	7	0.004651688	Fronie	13	0.004399115
1074	Dessie	7	0.004651688	Germaine	13	0.004399115
1075	Donnie	7	0.004651688	Hasel	13	0.004399115
1076	Eligha	7	0.004651688	Imelda	13	0.004399115
1077	Elihu	7	0.004651688	Irine	13	0.004399115
1078	Ellery	7	0.004651688	Isla	13	0.004399115
1079	Ely	7	0.004651688	Ivah	13	0.004399115
1080	Emit	7	0.004651688	Lallie	13	0.004399115
1081	Esau	7	0.004651688	Laurie	13	0.004399115
1082	Ester	7	0.004651688	Lavera	13	0.004399115
1083	Evelyn	7	0.004651688	Leana	13	0.004399115
1084	Ewald	7	0.004651688	Letty	13	0.004399115
1085	Ezell	7	0.004651688	Lugenia	13	0.004399115
1086	Frazier	7	0.004651688	Lular	13	0.004399115
1087	Fredie	7	0.004651688	Madgie	13	0.004399115
1088	Gaines	7	0.004651688	Melanie	13	0.004399115
1089	Galen	7	0.004651688	Mozella	13	0.004399115
1090	Garnet	7	0.004651688	Nealie	13	0.004399115
1091	Gayle	7	0.004651688	Noma	13	0.004399115
1092	Georgia	7	0.004651688	Oral	13	0.004399115
1093	Griffin	7	0.004651688	Osa	13	0.004399115
1094	Gussie	7	0.004651688	Ottilie	13	0.004399115
1095	Harper	7	0.004651688	Pearline	13	0.004399115
1096	Hattie	7	0.004651688	Philomene	13	0.004399115
1097	Hayward	7	0.004651688	Rissie	13	0.004399115
1098	Hebert	7	0.004651688	Roena	13	0.004399115
1099	Heyward	7	0.004651688	Tinnie	13	0.004399115
1100	Hilbert	7	0.004651688	Tishie	13	0.004399115
1101	Hilton	7	0.004651688	Vannie	13	0.004399115
1102	Hoke	7	0.004651688	Vashti	13	0.004399115
1103	Hosey	7	0.004651688	Vennie	13	0.004399115
1104	Humbert	7	0.004651688	Verena	13	0.004399115
1105	Ignacio	7	0.004651688	Villa	13	0.004399115
1106	Isreal	7	0.004651688	Albert	12	0.004060721
1107	Jethro	7	0.004651688	Alethia	12	0.004060721
1108	Jhon	7	0.004651688	Alline	12	0.004060721
1109	Johny	7	0.004651688	Alverda	12	0.004060721
1110	Josiah	7	0.004651688	Arizona	12	0.004060721
1111	Kay	7	0.004651688	Arletta	12	0.004060721
1112	Ken	7	0.004651688	Avie	12	0.004060721
1113	Kyle	7	0.004651688	Belvia	12	0.004060721
1114	Landon	7	0.004651688	Buena	12	0.004060721
1115	Laura	7	0.004651688	Buna	12	0.004060721
1116	Lawton	7	0.004651688	Carlotta	12	0.004060721
1117	Lawyer	7	0.004651688	Carry	12	0.004060721
1118	Lazarus	7	0.004651688	Claude	12	0.004060721
1119	Lew	7	0.004651688	Cleda	12	0.004060721
1120	Librado	7	0.004651688	Clydia	12	0.004060721
1121	Lim	7	0.004651688	Colette	12	0.004060721
1122	Linnie	7	0.004651688	Daisey	12	0.004060721
1123	Lorin	7	0.004651688	Daisie	12	0.004060721
1124	Love	7	0.004651688	Dola	12	0.004060721
1125	Lovell	7	0.004651688	Doshie	12	0.004060721
1126	Lowry	7	0.004651688	Dove	12	0.004060721
1127	Loyal	7	0.004651688	Earl	12	0.004060721
1128	Luciano	7	0.004651688	Elfie	12	0.004060721
1129	Mace	7	0.004651688	Etter	12	0.004060721
1130	Manny	7	0.004651688	Evalena	12	0.004060721
1131	Mathis	7	0.004651688	Gennie	12	0.004060721
1132	Maxie	7	0.004651688	Gretta	12	0.004060721
1133	Merritt	7	0.004651688	Herma	12	0.004060721
1134	Nickolas	7	0.004651688	Jackie	12	0.004060721
1135	Octave	7	0.004651688	Josefita	12	0.004060721
1136	Olive	7	0.004651688	Judy	12	0.004060721
1137	Orion	7	0.004651688	Kathlyn	12	0.004060721
1138	Ozzie	7	0.004651688	Leoma	12	0.004060721
1139	Pascal	7	0.004651688	Leonie	12	0.004060721
1140	Pearlie	7	0.004651688	Lethia	12	0.004060721
1141	Percival	7	0.004651688	Lissie	12	0.004060721
1142	Phill	7	0.004651688	Lota	12	0.004060721
1143	Prentice	7	0.004651688	Luberta	12	0.004060721
1144	Robinson	7	0.004651688	Luisa	12	0.004060721
1145	Roe	7	0.004651688	Madelene	12	0.004060721
1146	Roma	7	0.004651688	Marceline	12	0.004060721
1147	Ruel	7	0.004651688	Marge	12	0.004060721
1148	Sammy	7	0.004651688	Marilyn	12	0.004060721
1149	Shelton	7	0.004651688	Maryellen	12	0.004060721
1150	Thos	7	0.004651688	Matie	12	0.004060721
1151	Todd	7	0.004651688	Mignon	12	0.004060721
1152	Tomie	7	0.004651688	Mintie	12	0.004060721
1153	Trinidad	7	0.004651688	Mozell	12	0.004060721
1154	Val	7	0.004651688	Oleta	12	0.004060721
1155	Virgle	7	0.004651688	Otha	12	0.004060721
1156	Waymon	7	0.004651688	Ozie	12	0.004060721
1157	Whitney	7	0.004651688	Pearly	12	0.004060721
1158	Willam	7	0.004651688	Roselle	12	0.004060721
1159	Woody	7	0.004651688	Roxanna	12	0.004060721
1160	Wright	7	0.004651688	Sabra	12	0.004060721
1161	Zenas	7	0.004651688	Savanah	12	0.004060721
1162	Acy	6	0.003987161	Silvia	12	0.004060721
1163	Adelard	6	0.003987161	Texie	12	0.004060721
1164	Alberta	6	0.003987161	Theodosia	12	0.004060721
1165	Alcide	6	0.003987161	Ula	12	0.004060721
1166	Alejandro	6	0.003987161	Venie	12	0.004060721
1167	Algie	6	0.003987161	Veola	12	0.004060721
1168	Alonza	6	0.003987161	Vincenza	12	0.004060721
1169	Alpha	6	0.003987161	Violetta	12	0.004060721
1170	Angel	6	0.003987161	Will	12	0.004060721
1171	Anson	6	0.003987161	Azalee	11	0.003722328
1172	Antony	6	0.003987161	Bernie	11	0.003722328
1173	Arvin	6	0.003987161	Bert	11	0.003722328
1174	Asberry	6	0.003987161	Burnice	11	0.003722328
1175	Ashton	6	0.003987161	Cammie	11	0.003722328
1176	Audie	6	0.003987161	Capitola	11	0.003722328
1177	Augusta	6	0.003987161	Carlota	11	0.003722328
1178	Azel	6	0.003987161	Ceil	11	0.003722328
1179	Babe	6	0.003987161	Clair	11	0.003722328
1180	Bobbie	6	0.003987161	Clarence	11	0.003722328
1181	Bonifacio	6	0.003987161	Dagny	11	0.003722328
1182	Boss	6	0.003987161	Delcie	11	0.003722328
1183	Burke	6	0.003987161	Dina	11	0.003722328
1184	Burr	6	0.003987161	Dot	11	0.003722328
1185	Carlo	6	0.003987161	Drucilla	11	0.003722328
1186	Carlyle	6	0.003987161	Earlie	11	0.003722328
1187	Carol	6	0.003987161	Earnestine	11	0.003722328
1188	Carrie	6	0.003987161	Ethyle	11	0.003722328
1189	Cephas	6	0.003987161	Florie	11	0.003722328
1190	Charls	6	0.003987161	Fredericka	11	0.003722328
1191	Chin	6	0.003987161	Fronia	11	0.003722328
1192	Clearence	6	0.003987161	Gaynell	11	0.003722328
1193	Clovis	6	0.003987161	Georgette	11	0.003722328
